 17300,40,20170425134400, 17300, 17300, 17300
 17300,20,20170425134330, 17300, 17300, 17300
 17300,44,20170425134300, 17300, 17300, 17300
 17300,60,20170425134200, 17300, 17300, 17300
-17250,3,20170425134130,-17250,-17250,-17250
 17300,20,20170425134100, 17300, 17300, 17300
 17300,22,20170425134030, 17300, 17300, 17300
 17300,40,20170425134000, 17300, 17300, 17300
 17300,19,20170425133930, 17300, 17300, 17300
 17300,20,20170425133830, 17300, 17300, 17300
 17300,62,20170425133800, 17300, 17300, 17300
 17300,20,20170425133700, 17300, 17300, 17300
-17250,1624,20170425133630,-17250,-17250,-17250
-17250,60,20170425133600,-17200,-17250,-17200
-17200,3,20170425133530,-17200,-17200,-17200
-17250,19,20170425133500,-17250,-17250,-17250
-17250,41,20170425133400,-17250,-17250,-17200
-17250,19,20170425133330,-17250,-17250,-17250
-17250,22,20170425133300,-17250,-17250,-17250
-17250,1339,20170425133230,-17250,-17250,-17250
-17250,40,20170425133200,-17250,-17250,-17250
-17250,1,20170425133130,-17250,-17250,-17250
-17250,19,20170425133100,-17250,-17250,-17250
-17250,22,20170425133030,-17250,-17250,-17250
-17250,59,20170425133000,-17250,-17250,-17250
-17200,3,20170425132930,-17200,-17200,-17200
-17250,1,20170425132900,-17250,-17250,-17250
-17250,20,20170425132830,-17250,-17250,-17250
-17200,71,20170425132800,-17250,-17250,-17200
-17250,19,20170425132730,-17250,-17250,-17250
-17250,60,20170425132600,-17250,-17250,-17250
-17250,22,20170425132530,-17250,-17250,-17250
-17250,20,20170425132500,-17250,-17250,-17250
-17200,162,20170425132430,-17200,-17200,-17200
-17200,1825,20170425132400,-17250,-17250,-17200
-17250,19,20170425132330,-17250,-17250,-17250
-17200,36,20170425132300,-17250,-17250,-17200
-17250,19,20170425132230,-17250,-17250,-17250
-17250,40,20170425132200,-17250,-17250,-17250
-17250,19,20170425132100,-17250,-17250,-17250
-17250,22,20170425132030,-17250,-17250,-17250
-17250,58,20170425132000,-17250,-17250,-17250
-17200,9,20170425131930,-17250,-17250,-17200
-17250,20,20170425131830,-17250,-17250,-17250
-17250,61,20170425131800,-17250,-17250,-17250
-17250,19,20170425131730,-17250,-17250,-17250
-17200,4,20170425131700,-17250,-17250,-17200
-17250,58,20170425131600,-17250,-17250,-17250
-17250,22,20170425131530,-17250,-17250,-17250
-17250,19,20170425131500,-17250,-17250,-17250
-17250,39,20170425131400,-17250,-17250,-17250
-17250,19,20170425131330,-17250,-17250,-17250
-17250,22,20170425131300,-17250,-17250,-17250
-17250,20,20170425131230,-17250,-17250,-17250
-17250,38,20170425131200,-17250,-17250,-17250
-17200,1,20170425131130,-17200,-17200,-17200
-17250,22,20170425131100,-17200,-17250,-17200
-17250,22,20170425131030,-17250,-17250,-17250
-17250,40,20170425131000,-17250,-17250,-17250
-17250,22,20170425130800,-17250,-17250,-17250
-17250,21,20170425130730,-17250,-17250,-17250
-17250,475,20170425130600, 17300, 17300,-17250
-17250,35,20170425130500,-17250, 17300,-17250
 17300,1,20170425130430, 17300, 17300, 17300
 17300,38,20170425130400, 17300, 17300, 17300
 17300,119,20170425130330,-17250, 17300,-17250
-17250,69,20170425130230, 17300, 17300,-17250
 17300,39,20170425130200, 17300, 17300, 17300
 17300,19,20170425130100, 17300, 17300, 17300
 17300,47,20170425130030, 17300, 17300, 17300
 17300,19,20170425130000, 17300, 17300, 17300
-17250,30,20170425125930,-17250,-17250,-17250
-17250,3,20170425125900,-17250,-17250,-17250
 17300,32,20170425125830,-17250, 17300,-17250
 17300,62,20170425125800, 17300, 17300, 17300
 17300,19,20170425125730, 17300, 17300, 17300
 17300,56,20170425125600, 17300, 17300, 17300
 17300,63,20170425125530, 17300, 17300, 17300
 17300,19,20170425125500, 17300, 17300, 17300
 17300,38,20170425125400, 17300, 17300, 17300
 17300,19,20170425125330, 17300, 17300, 17300
-17250,23,20170425125230, 17300, 17300,-17250
-17250,41,20170425125200, 17300, 17300,-17250
 17300,19,20170425125100, 17300, 17300, 17300
 17300,23,20170425125030, 17300, 17300, 17300
 17300,57,20170425125000, 17300, 17300, 17300
 17300,22,20170425124830,-17250, 17300,-17250
-17250,37,20170425124800,-17250,-17250,-17250
-17250,19,20170425124730,-17250,-17250,-17250
-17200,4,20170425124630,-17200,-17200,-17200
-17250,55,20170425124600,-17250,-17250,-17250
-17250,23,20170425124530,-17250,-17250,-17250
-17250,124,20170425124300,-17250,-17250,-17250
-17250,10,20170425124230,-17250,-17250,-17250
 17300,37,20170425124200, 17300, 17300, 17300
-17200,713,20170425124030, 17300, 17300,-17200
 17300,56,20170425124000, 17300, 17300, 17300
 17300,20,20170425123900, 17300, 17300, 17300
 17300,61,20170425123800, 17300, 17300, 17300
 17300,20,20170425123730,-17250, 17300,-17250
 17300,20,20170425123630, 17300, 17300, 17300
 17300,37,20170425123600, 17300, 17300, 17300
 17300,23,20170425123530, 17300, 17300, 17300
 17300,19,20170425123500, 17300, 17300, 17300
-17250,4,20170425123430,-17250,-17250,-17250
 17300,58,20170425123400, 17300, 17300, 17300
-17250,1,20170425123330,-17250,-17250,-17250
 17300,23,20170425123300, 17300, 17300, 17300
 17300,19,20170425123230, 17300, 17300, 17300
 17300,37,20170425123200, 17300, 17300, 17300
 17300,19,20170425123130, 17300, 17300, 17300
 17300,1,20170425123100, 17300, 17300, 17300
 17300,23,20170425123030, 17300, 17300, 17300
 17300,40,20170425123000, 17300, 17300, 17300
-17250,10,20170425122900,-17250,-17250,-17250
 17300,41,20170425122830,-17200, 17300,-17200
-17250,23,20170425122800,-17250,-17250,-17250
-17250,200,20170425122730,-17250,-17250,-17250
-17250,349,20170425122600, 17300, 17300,-17250
-17250,1,20170425122530,-17250,-17250,-17250
 17300,19,20170425122500, 17300, 17300, 17300
 17300,1,20170425122430, 17300, 17300, 17300
 17300,52,20170425122400, 17300, 17300, 17300
 17300,23,20170425122300, 17300, 17300, 17300
 17300,19,20170425122230, 17300, 17300, 17300
-17250,41,20170425122200, 17300, 17300,-17250
 17300,20,20170425122130, 17300, 17300, 17300
 17300,23,20170425122030, 17300, 17300, 17300
 17300,58,20170425122000, 17300, 17300, 17300
 17300,2,20170425121930, 17300, 17300, 17300
 17300,21,20170425121900, 17300, 17300, 17300
 17300,60,20170425121800, 17300, 17300, 17300
 17300,19,20170425121730, 17300, 17300, 17300
-17250,19,20170425121630,-17250,-17250,-17250
-17200,41,20170425121600,-17250,-17250,-17200
-17250,23,20170425121530,-17250,-17250,-17250
-17250,19,20170425121500,-17250,-17250,-17250
-17250,58,20170425121400,-17250,-17250,-17250
-17200,10,20170425121330,-17200,-17200,-17200
-17250,23,20170425121300,-17250,-17250,-17250
-17250,20,20170425121230,-17250,-17250,-17250
-17250,37,20170425121200,-17250,-17250,-17250
-17250,19,20170425121130,-17250,-17250,-17250
-17250,23,20170425121030,-17250,-17250,-17250
-17250,60,20170425121000,-17250,-17250,-17200
-17250,1,20170425120930,-17250,-17250,-17250
-17250,20,20170425120900,-17250,-17250,-17250
-17250,61,20170425120800,-17250,-17250,-17250
-17250,19,20170425120730,-17250,-17250,-17250
-17200,13,20170425120700,-17250,-17250,-17200
-17250,19,20170425120630,-17250,-17250,-17250
-17250,37,20170425120600,-17250,-17250,-17250
-17250,46,20170425120530,-17250,-17250,-17250
-17250,19,20170425120500,-17250,-17250,-17250
-17250,62,20170425120400,-17250,-17250,-17200
-17200,7,20170425120330,-17200,-17200,-17200
-17250,23,20170425120300,-17250,-17250,-17250
-17250,20,20170425120230,-17200,-17250,-17200
-17250,37,20170425120200,-17250,-17250,-17250
-17250,19,20170425120130,-17250,-17250,-17250
-17250,1000,20170425120100,-17250,-17250,-17250
-17250,23,20170425120030,-17250,-17250,-17250
-17250,68,20170425120000,-17200,-17250,-17200
