+22200,70,20170804153000,+22200,+22200,+22200
+22150,1,20170804143930,+22150,+22150,+22150
+22150,33,20170804143600,+22150,+22150,+22150
+22150,2,20170804142830,+22150,+22150,+22150
+22150,1,20170804140630,+22150,+22150,+22150
+22100,7,20170804132230,+22000,+22100,+22000
 21700,100,20170804132000,+21850,+21850, 21700
+22100,1,20170804120430,+22100,+22100,+22100
+21800,35,20170804120400,+21800,+21800,+21800
+22200,15,20170804112830,+22000,+22200,+22000
 21700,120,20170804112730,+21950,+21950, 21700
+22000,4,20170804112700,+22000,+22000,+22000
+21950,4,20170804112430,+21950,+21950,+21950
+22000,10,20170804105300,+22000,+22000,+22000
+22000,31,20170804104830,+22000,+22000,+22000
+22050,1,20170804103400,+22050,+22050,+22050
+22000,9,20170804102430,+22000,+22000,+22000
+22000,2,20170804102400,+22000,+22000,+22000
+22000,1,20170804102330,+22000,+22000,+22000
+22000,2,20170804102300,+22050,+22050,+22000
+22200,11,20170804101500,+22050,+22200,+22050
+22300,1,20170804101230,+22300,+22300,+22300
+21800,35,20170804101100,+21800,+21800,+21800
+22400,100,20170804101030,+22350,+22400,+22350
+22450,151,20170804094400,+22350,+22450,+22350
+22500,19,20170804093630,+21900,+22500,+21900
+21900,94,20170804093600,+21950,+21950,+21900
+22000,3,20170804093530,+22000,+22000,+22000
+21950,29,20170804093500,+21950,+21950,+21950
+21950,2,20170804093430,+21950,+21950,+21950
+21950,14,20170804093230,+21900,+21950,+21900
+21900,2,20170804093030,+21900,+21900,+21900
+21900,2,20170804093000,+21900,+21900,+21900
+21900,1,20170804092930,+21900,+21900,+21900
+21950,5,20170804092000,+21900,+21950,+21900
+21950,10,20170804091530,+21950,+21950,+21950
+21950,50,20170804091400,+21950,+21950,+21950
+21900,5,20170804091100, 21700,+21900, 21700
 21700,1,20170804090130, 21700, 21700, 21700
-21700,30,20170803153000,-21700,-21700,-21700
-21750,10,20170803150030,-21700,-21750,-21700
-21500,1,20170803145900,-21500,-21500,-21500
-21750,10,20170803143430,-21750,-21750,-21750
-21450,30,20170803143100,-21450,-21450,-21450
-21750,5,20170803142400,-21750,-21750,-21750
-21750,47,20170803141930,-21750,-21750,-21750
-21750,103,20170803141730,-21700,-21750,-21700
-21750,16,20170803141000,-21700,-21750,-21700
-21750,5,20170803140000,-21700,-21750,-21700
-21450,60,20170803135500,-21500,-21500,-21450
-21700,10,20170803135300,-21700,-21700,-21700
-21500,15,20170803134330,-21500,-21500,-21500
-21750,2,20170803134230,-21750,-21750,-21750
-21500,20,20170803133900,-21500,-21500,-21500
-21500,172,20170803133830,-21500,-21500,-21500
-21500,145,20170803133700,-21500,-21500,-21500
-21500,141,20170803133600,-21500,-21500,-21500
-21850,10,20170803133200,-21800,-21850,-21800
-21500,32,20170803133030,-21500,-21500,-21500
-21500,25,20170803131830,-21500,-21500,-21500
-21500,11,20170803130600,-21500,-21500,-21500
-21400,36,20170803130400,-21400,-21400,-21400
-21500,1,20170803125800,-21500,-21500,-21500
-21500,110,20170803122130,-21150,-21500,-21150
-21100,1,20170803121730,-21100,-21100,-21100
-20900,56,20170803121630,-20900,-20900,-20900
-20900,244,20170803121600,-21100,-21100,-20900
-21150,100,20170803121330,-21150,-21150,-21150
-21150,53,20170803121230,-21150,-21150,-21150
-21150,30,20170803121200,-21150,-21150,-21150
-21150,16,20170803121100,-21150,-21150,-21150
-21350,6,20170803120900,-21350,-21350,-21350
-21150,40,20170803120830,-21150,-21150,-21150
-21150,10,20170803120700,-21150,-21150,-21150
-21150,50,20170803120600,-21150,-21150,-21150
-21150,55,20170803120200,-21150,-21150,-21150
-21150,20,20170803120100,-21150,-21150,-21150
-21150,15,20170803120000,-21150,-21150,-21150
-21150,10,20170803115930,-21150,-21150,-21150
-21300,1,20170803115900,-21300,-21300,-21300
-21300,1,20170803115830,-21300,-21300,-21300
