+88000,7,20170804153030,+88000,+88000,+88000
+87900,1,20170804151900,+87900,+87900,+87900
 87400,1,20170804150630, 87400, 87400, 87400
+87500,1,20170804145730,+87500,+87500,+87500
+87500,5,20170804145130,+87500,+87500,+87500
+87500,5,20170804145030,+87500,+87500,+87500
+87500,4,20170804145000,+87500,+87500,+87500
+87500,5,20170804144800,+87500,+87500,+87500
+87900,20,20170804144000,+87800,+87900,+87800
+87800,1,20170804143030,+87800,+87800,+87800
+87800,2,20170804142800,+87800,+87800,+87800
+87700,3,20170804142730,+87700,+87700,+87700
+87500,3,20170804142630,+87500,+87500,+87500
+87500,9,20170804142530,+87500,+87500,+87500
+87500,1,20170804140230,+87500,+87500,+87500
+87500,1,20170804135500,+87500,+87500,+87500
+87500,9,20170804135430,+87500,+87500,+87500
+87500,1,20170804134900,+87500,+87500,+87500
+87800,1,20170804131730,+87800,+87800,+87800
+87900,5,20170804131600,+87900,+87900,+87900
+87900,1,20170804131530,+87900,+87900,+87900
+87900,1,20170804123730,+87900,+87900,+87900
 87400,1,20170804122230, 87400, 87400, 87400
+87900,2,20170804112900,+87900,+87900,+87900
 87400,6,20170804112700, 87400, 87400, 87400
 87400,49,20170804110330, 87400, 87400, 87400
-87000,56,20170804103530, 87400, 87400,-87000
+88100,5,20170804102430,+88000,+88100,+88000
 87400,12,20170804101000, 87400, 87400, 87400
 87400,5,20170804094500,+87500,+87500, 87400
+87500,11,20170804093730,+87500,+87500,+87500
+87500,1,20170804091930,+87500,+87500,+87500
+88200,9,20170804090230,+88200,+88200,+88200
+88400,1,20170804090030,+88400,+88400,+88400
-87400,133,20170803153030,-87400,-87400,-87400
-87900,57,20170803151900,-87900,-87900,-87900
-87500,1,20170803151700,-87500,-87500,-87500
-87500,1,20170803151430,-87500,-87500,-87500
-87500,3,20170803151330,-87500,-87500,-87500
-87500,5,20170803150600,-87500,-87500,-87500
-87400,2,20170803150400,-87400,-87400,-87400
-87500,7,20170803150300,-87500,-87500,-87500
-87500,80,20170803145200,-87500,-87500,-87500
-87500,82,20170803145130,-87500,-87500,-87500
-87600,1,20170803144900,-87600,-87600,-87600
-87600,31,20170803144530,-87600,-87600,-87600
-87600,126,20170803143400,-87600,-87600,-87600
-87600,174,20170803143230,-87600,-87600,-87600
-87700,38,20170803141600,-87700,-87700,-87700
-87700,64,20170803140500,-87700,-87700,-87700
-87800,66,20170803135730,-87800,-87800,-87800
-87900,5,20170803135600,-87900,-87900,-87900
-87800,5,20170803135530,-87800,-87800,-87800
-87800,55,20170803134800,-87800,-87800,-87800
-87800,25,20170803134700,-87800,-87800,-87800
-87800,1,20170803134330,-87800,-87800,-87800
-87900,1,20170803133900,-87900,-87900,-87900
-87900,5,20170803132830,-87900,-87900,-87900
-87800,4,20170803132500,-87800,-87800,-87800
-87800,10,20170803132430,-87800,-87800,-87800
-87800,20,20170803132330,-87800,-87800,-87800
-87800,5,20170803131500,-87800,-87800,-87800
-87800,5,20170803131330,-87800,-87800,-87800
-87800,30,20170803131230,-87800,-87800,-87800
-87900,3,20170803130800,-87900,-87900,-87900
-87900,50,20170803130730,-87900,-87900,-87900
-87900,20,20170803130700,-87900,-87900,-87900
-87900,10,20170803130630,-87900,-87900,-87900
-87900,30,20170803130600,-87900,-87900,-87900
-87900,31,20170803130000,-87900,-87900,-87900
-87900,1,20170803125600,-87900,-87900,-87900
-87900,64,20170803125430,-87900,-87900,-87900
-87900,6,20170803125400,-87900,-87900,-87900
-87900,30,20170803125330,-87900,-87900,-87900
-88000,20,20170803124930,-88000,-88000,-88000
-88000,3,20170803124600,-88000,-88000,-88000
-88000,25,20170803124230,-88000,-88000,-88000
-87900,7,20170803124200,-87900,-87900,-87900
-87900,3,20170803124100,-87900,-87900,-87900
-87900,8,20170803124030,-87900,-87900,-87900
-87900,82,20170803124000,-87900,-87900,-87900
-87900,110,20170803123530,-87900,-87900,-87900
-87900,40,20170803123500,-87900,-87900,-87900
-87900,75,20170803123430,-87900,-87900,-87900
-87800,2,20170803123000,-87800,-87800,-87800
-87900,5,20170803122800,-87900,-87900,-87900
-87900,70,20170803122600,-87900,-87900,-87900
-88000,1,20170803122530,-88000,-88000,-88000
-88000,7,20170803115800,-88000,-88000,-88000
-88000,6,20170803115730,-88000,-88000,-88000
-88000,15,20170803115700,-88000,-88000,-88000
-88000,20,20170803115630,-88000,-88000,-88000
-88000,50,20170803115600,-88000,-88000,-88000
-87900,37,20170803115530,-87900,-87900,-87900
-87800,58,20170803115330,-87800,-87800,-87800
-87900,13,20170803115130,-87900,-87900,-87900
-88000,3,20170803113300,-88000,-88000,-88000
-88000,180,20170803112900,-88000,-88000,-88000
-88000,1,20170803112730,-88000,-88000,-88000
-88100,11,20170803112130,-88100,-88100,-88100
-88100,30,20170803112030,-88100,-88100,-88100
-88100,1,20170803111430,-88100,-88100,-88100
-88200,24,20170803111330,-88300,-88300,-88200
-88400,10,20170803110800,-88400,-88400,-88400
-88300,20,20170803110730,-88300,-88300,-88300
-88300,61,20170803110130,-88400,-88400,-88300
-88400,11,20170803105830,-88400,-88400,-88400
-88400,11,20170803105600,-88400,-88400,-88400
-88400,10,20170803105300,-88400,-88400,-88400
-88400,10,20170803105030,-88400,-88400,-88400
-88400,11,20170803105000,-88400,-88400,-88400
-88300,35,20170803104230,-88400,-88400,-88300
-88300,31,20170803095130,-88300,-88300,-88300
-89300,1,20170803093830,-89300,-89300,-89300
-88300,23,20170803093130,-88300,-88300,-88300
-89000,101,20170803092900,-88600,-89000,-88300
-89000,1,20170803092400,-89000,-89000,-89000
-89000,75,20170803092300,-89000,-89000,-89000
-89000,20,20170803092000,-89000,-89000,-89000
-89000,5,20170803091430,-89000,-89000,-89000
-89000,37,20170803091130,-89000,-89000,-89000
-89000,1,20170803091100,-89000,-89000,-89000
+89900,1,20170803090030,+89900,+89900,+89900
+89500,1,20170802153030,+89500,+89500,+89500
+89500,1,20170802151800,+89500,+89500,+89500
+89500,3,20170802151030,+89500,+89500,+89500
+89500,5,20170802150800,+89500,+89500,+89500
+89400,50,20170802150030,+89400,+89400,+89400
+89400,9,20170802145130,+89400,+89400,+89400
+89500,1,20170802144430,+89500,+89500,+89500
+89400,50,20170802143830,+89400,+89400,+89400
+89500,5,20170802143130,+89500,+89500,+89500
+89500,31,20170802142030,+89500,+89500,+89500
+89500,1,20170802141800,+89500,+89500,+89500
+89500,18,20170802140930,+89500,+89500,+89500
+89500,48,20170802134500,+89500,+89500,+89500
+89500,9,20170802133930,+89500,+89500,+89500
+89600,12,20170802133030,+89600,+89600,+89600
+89600,1,20170802131300,+89600,+89600,+89600
+89600,6,20170802130500,+89600,+89600,+89600
+89900,40,20170802124800,+89900,+89900,+89900
+90000,50,20170802122400,+90000,+90000,+90000
+89900,8,20170802122330,+89900,+89900,+89900
+89900,200,20170802122300,+89800,+89900,+89800
+89800,11,20170802120400,+89800,+89800,+89800
+89800,7,20170802120200,+89800,+89800,+89800
+89500,25,20170802114530,+89500,+89500,+89500
+89600,10,20170802114430,+89600,+89600,+89600
+89900,1,20170802113230,+89900,+89900,+89900
+89900,23,20170802113130,+89900,+89900,+89900
+89800,7,20170802112900,+89800,+89800,+89800
+89800,7,20170802112730,+89700,+89800,+89700
+89800,14,20170802111800,+89800,+89800,+89800
+89800,30,20170802111700,+89400,+89800,+89400
+89200,4,20170802110200,+89200,+89200,+89200
+89200,100,20170802110100,+89200,+89200,+89200
 89000,40,20170802105930, 89000, 89000, 89000
 89000,5,20170802105530, 89000, 89000, 89000
 89000,20,20170802105200, 89000, 89000, 89000
 89000,180,20170802105130, 89000,+89200, 89000
-88900,2,20170802104600,-88900,-88900,-88900
 89000,5,20170802102030, 89000, 89000, 89000
 89000,5,20170802100300, 89000, 89000, 89000
 89000,24,20170802095900, 89000, 89000, 89000
 89000,10,20170802095530,-88900, 89000,-88900
-88900,2,20170802095430,-88900,-88900,-88900
 89000,3,20170802095200, 89000, 89000, 89000
 89000,11,20170802095030, 89000, 89000, 89000
-88900,2,20170802094600,-88900,-88900,-88900
-88900,2,20170802094230,-88900,-88900,-88900
 89000,1,20170802094100, 89000, 89000, 89000
 89000,7,20170802093830, 89000, 89000, 89000
 89000,1,20170802093430, 89000, 89000, 89000
-88300,8,20170802092000,-88300,-88300,-88300
-88300,16,20170802091830,-88600,-88600,-88300
+89100,6,20170802091530,+89100,+89100,+89100
+89400,6,20170802091200,+89400,+89400,+89400
+89400,30,20170802091130,+89400,+89400,+89400
+89400,11,20170802090000,+89400,+89400,+89400
+89000,1,20170801153030,+89000,+89000,+89000
+89100,30,20170801151830,+89100,+89100,+89100
+89100,4,20170801150000,+89100,+89100,+89100
+89100,4,20170801145730,+89100,+89100,+89100
+89100,3,20170801145500,+89100,+89100,+89100
+89100,3,20170801145430,+89100,+89100,+89100
+89000,62,20170801145130,+89000,+89000,+89000
+89000,21,20170801145030,+89000,+89000,+89000
+89000,4,20170801145000,+89000,+89000,+89000
+89000,4,20170801144730,+89000,+89000,+89000
+89000,3,20170801144500,+89000,+89000,+89000
+89000,4,20170801144300,+89000,+89000,+89000
+89000,3,20170801144030,+89000,+89000,+89000
+89000,3,20170801143800,+89000,+89000,+89000
+89000,4,20170801143530,+89000,+89000,+89000
+89000,3,20170801143300,+89000,+89000,+89000
+89000,4,20170801143030,+89000,+89000,+89000
+89000,4,20170801142830,+89000,+89000,+89000
+89000,4,20170801142600,+89000,+89000,+89000
 88800,7,20170801142230, 88800, 88800, 88800
 88800,8,20170801140900,+89000,+89000, 88800
+89000,4,20170801140630,+89000,+89000,+89000
+89000,3,20170801140400,+89000,+89000,+89000
+89000,3,20170801140130,+89000,+89000,+89000
+89000,4,20170801135900,+89000,+89000,+89000
+89000,3,20170801135700,+89000,+89000,+89000
+89000,3,20170801135430,+89000,+89000,+89000
+89000,11,20170801135330,+89000,+89000,+89000
+89000,4,20170801135200,+89000,+89000,+89000
+89000,25,20170801135000,+89000,+89000,+89000
 88800,19,20170801133300,+88900,+88900, 88800
+88900,100,20170801132600,+88900,+88900,+88900
 88800,70,20170801132200, 88800, 88800, 88800
 88800,50,20170801132130, 88800, 88800, 88800
 88800,1,20170801132100, 88800, 88800, 88800
 88800,3,20170801132030, 88800, 88800, 88800
 88800,3,20170801131800, 88800, 88800, 88800
 88800,1,20170801131600, 88800, 88800, 88800
 88800,4,20170801131530, 88800, 88800, 88800
 88800,4,20170801131300, 88800, 88800, 88800
 88800,3,20170801131100, 88800, 88800, 88800
 88800,4,20170801130830, 88800, 88800, 88800
 88800,3,20170801130600, 88800, 88800, 88800
 88800,3,20170801130330, 88800, 88800, 88800
 88800,4,20170801130100, 88800, 88800, 88800
 88800,3,20170801125830, 88800, 88800, 88800
 88800,10,20170801125630, 88800, 88800, 88800
 88800,3,20170801125600, 88800, 88800, 88800
 88800,4,20170801125400, 88800, 88800, 88800
 88800,4,20170801125130, 88800, 88800, 88800
 88800,3,20170801124900, 88800, 88800, 88800
 88800,4,20170801124630, 88800, 88800, 88800
 88800,3,20170801124400, 88800, 88800, 88800
 88800,3,20170801124130, 88800, 88800, 88800
 88800,4,20170801123930, 88800, 88800, 88800
 88800,3,20170801123700, 88800, 88800, 88800
 88800,4,20170801123430, 88800, 88800, 88800
 88800,4,20170801123200, 88800, 88800, 88800
 88800,3,20170801122930, 88800, 88800, 88800
 88800,3,20170801122700, 88800, 88800, 88800
 88800,4,20170801122500, 88800, 88800, 88800
 88800,34,20170801122300, 88800, 88800, 88800
-88700,1,20170801121800,-88700,-88700,-88700
-88600,2,20170801115830,-88600,-88600,-88600
 88800,3,20170801115800, 88800, 88800, 88800
 88800,28,20170801115530, 88800, 88800, 88800
-88700,2,20170801113730,-88700,-88700,-88700
-88700,4,20170801113630,-88700,-88700,-88700
-88700,4,20170801113400,-88700,-88700,-88700
-88700,10,20170801113230,-88700,-88700,-88700
-88700,4,20170801113130,-88700,-88700,-88700
-88700,3,20170801112900,-88700,-88700,-88700
-88700,4,20170801112630,-88700,-88700,-88700
-88700,3,20170801112400,-88700,-88700,-88700
-88700,3,20170801112200,-88700,-88700,-88700
-88700,4,20170801111930,-88700,-88700,-88700
