-18850,1004,20170804153030,-18850,-18850,-18850
-18850,4264,20170804153000,-18850,-18850,-18850
-19000,76,20170804151930,-18950,-19000,-18950
-18950,43,20170804151900,-18950,-18950,-18950
-18950,49,20170804151830,-18950,-18950,-18950
-18850,193,20170804151800,-18900,-18900,-18850
-19000,8,20170804151730,-19000,-19000,-19000
-18900,400,20170804151700,-18900,-18900,-18900
-18850,517,20170804151630,-18850,-18850,-18850
-18850,2112,20170804151600,-18850,-18850,-18850
-18850,106,20170804151530,-18850,-18850,-18850
-18850,30,20170804151500,-18850,-18850,-18850
-18850,1,20170804151430,-18850,-18850,-18850
-18850,182,20170804151400,-18850,-18850,-18850
-18850,933,20170804151330,-18850,-18850,-18850
-18850,140,20170804151300,-18850,-18850,-18850
-18850,82,20170804151230,-18850,-18900,-18850
-18900,141,20170804151200,-18850,-18900,-18850
-18900,1,20170804151130,-18900,-18900,-18900
-18850,233,20170804151100,-18850,-18850,-18850
-18850,190,20170804151030,-18850,-18850,-18850
-18850,323,20170804151000,-18850,-18850,-18850
-18950,366,20170804150930,-18850,-18950,-18850
-18850,1131,20170804150900,-18850,-18950,-18850
-18950,533,20170804150830,-18850,-18950,-18850
-18950,1056,20170804150800,-18900,-18950,-18850
-18900,2190,20170804150730,-18950,-19050,-18850
-18950,126,20170804150700,-18950,-18950,-18950
-18950,212,20170804150600,-18900,-18950,-18900
-18900,149,20170804150530,-18900,-18900,-18900
-18950,1,20170804150500,-18950,-18950,-18950
-18900,97,20170804150430,-18900,-18900,-18900
-18900,3565,20170804150400,-18900,-18950,-18850
-18950,77,20170804150330,-18950,-18950,-18950
-18950,10,20170804150300,-18950,-18950,-18950
-18950,100,20170804150230,-18950,-18950,-18950
-18950,50,20170804150100,-18950,-18950,-18950
-18950,33,20170804150000,-18950,-18950,-18950
-18900,468,20170804145900,-18950,-18950,-18900
-18900,854,20170804145830,-18950,-18950,-18900
-19000,3,20170804145730,-19000,-19000,-19000
-19000,1,20170804145700,-19000,-19000,-19000
-18950,8,20170804145600,-18950,-18950,-18950
-18950,295,20170804145530,-19000,-19000,-18950
-19000,11,20170804145500,-18950,-19000,-18950
-18950,2,20170804145400,-18950,-18950,-18950
-18950,50,20170804145330,-18950,-18950,-18950
-18950,34,20170804145300,-18950,-18950,-18950
-18950,27,20170804145230,-18950,-18950,-18950
-18950,373,20170804145200,-19000,-19000,-18950
-19050,606,20170804145130,-18950,-19050,-18900
-18950,4,20170804145100,-19000,-19000,-18950
-18950,100,20170804144930,-18950,-18950,-18950
-19000,85,20170804144900,-18950,-19000,-18950
-18950,3,20170804144830,-18950,-18950,-18950
-18950,235,20170804144800,-18950,-18950,-18950
-18900,420,20170804144730,-18950,-18950,-18900
-19000,67,20170804144700,-19000,-19000,-19000
-18950,166,20170804144630,-19000,-19000,-18900
-19000,17,20170804144530,-19000,-19000,-19000
-19000,5,20170804144500,-19000,-19000,-19000
-19000,869,20170804144430,-18950,-19000,-18950
-18950,8,20170804144400,-18950,-18950,-18950
-18950,1,20170804144300,-18950,-18950,-18950
-18950,16,20170804144230,-18950,-18950,-18950
-19000,36,20170804144200,-18950,-19000,-18950
-18950,1,20170804144130,-18950,-18950,-18950
-18950,181,20170804144100,-18950,-18950,-18950
-19000,87,20170804144030,-18950,-19000,-18900
-19000,9,20170804144000,-19000,-19000,-19000
-19000,123,20170804143930,-18950,-19000,-18950
-18950,153,20170804143900,-19000,-19000,-18950
-19000,183,20170804143830,-19000,-19000,-18950
-19000,47,20170804143730,-19000,-19000,-19000
-19000,29,20170804143700,-19000,-19000,-19000
