+21650,2,20170804153030,+21650,+21650,+21650
+21650,3,20170804151830,+21600,+21650,+21600
+21650,2,20170804151700,+21650,+21650,+21650
-21450,229,20170804143900, 21550, 21550,-21450
+21650,2,20170804131130,+21650,+21650,+21650
 21550,2,20170804130030,+21600,+21600, 21550
+21650,30,20170804112500,+21650,+21650,+21650
 21550,4,20170804111600, 21550, 21550, 21550
-21500,1,20170804105600,-21500,-21500,-21500
+21600,10,20170804102430,+21600,+21600,+21600
+21650,1,20170804093300,+21650,+21650,+21650
+21650,1,20170804092300,+21650,+21650,+21650
-21500,1,20170804092200,-21500,-21500,-21500
+21550,2,20170803153030,+21550,+21550,+21550
+21550,2,20170803151700,+21650,+21650,+21550
+21650,20,20170803145500,+21650,+21650,+21650
+21650,1,20170803145300,+21650,+21650,+21650
+21600,10,20170803144500,+21600,+21600,+21600
 21500,1,20170803144400, 21500, 21500, 21500
+21600,2,20170803144330,+21600,+21600,+21600
+21600,10,20170803134430,+21600,+21600,+21600
 21500,1,20170803131930, 21500, 21500, 21500
+21650,1,20170803131800,+21650,+21650,+21650
 21500,1,20170803131200, 21500, 21500, 21500
+21650,1,20170803123030,+21650,+21650,+21650
 21500,25,20170803122730, 21500, 21500, 21500
+21650,1,20170803114300,+21650,+21650,+21650
+21650,10,20170803113800,+21650,+21650,+21650
+21650,1,20170803111930,+21650,+21650,+21650
+21650,1,20170803105530,+21650,+21650,+21650
+21650,21,20170803103530,+21600,+21650,+21600
+21600,1,20170803103200,+21600,+21600,+21600
+21600,2,20170803100800,+21600,+21600,+21600
+21600,2,20170803094430,+21600,+21600,+21600
 21500,22,20170803094130, 21500, 21500, 21500
-21450,70,20170803092900, 21500, 21500,-21450
-21450,24,20170803092300, 21500, 21500,-21450
 21500,11,20170803092100, 21500, 21500, 21500
 21500,7,20170803090000, 21500, 21500, 21500
-21500,10,20170802153500,-21500,-21500,-21500
-21500,43,20170802153030,-21500,-21500,-21500
-21550,1,20170802131200,-21550,-21550,-21550
-21600,1,20170802130500,-21600,-21600,-21600
-21550,8,20170802130400,-21550,-21550,-21550
-21550,1,20170802122430,-21550,-21550,-21550
-21550,1,20170802122400,-21550,-21550,-21550
-21500,2,20170802120100,-21500,-21500,-21500
-21550,10,20170802115830,-21550,-21550,-21550
-21550,1,20170802112900,-21550,-21550,-21550
-21550,1,20170802112400,-21550,-21550,-21550
-21550,1,20170802111930,-21550,-21550,-21550
-21550,1,20170802111430,-21550,-21550,-21550
-21550,1,20170802111000,-21550,-21550,-21550
-21550,1,20170802110830,-21550,-21550,-21550
-21550,1,20170802110530,-21550,-21550,-21550
-21550,1,20170802110500,-21550,-21550,-21550
-21550,1,20170802110000,-21550,-21550,-21550
-21550,1,20170802105800,-21550,-21550,-21550
-21550,1,20170802105530,-21550,-21550,-21550
-21550,25,20170802105400,-21550,-21550,-21550
-21600,1,20170802105030,-21600,-21600,-21600
-21600,1,20170802104600,-21600,-21600,-21600
-21600,1,20170802104100,-21600,-21600,-21600
-21600,1,20170802103600,-21600,-21600,-21600
-21600,1,20170802103130,-21600,-21600,-21600
-21600,1,20170802102630,-21600,-21600,-21600
-21600,1,20170802102200,-21600,-21600,-21600
-21600,1,20170802101700,-21600,-21600,-21600
-21600,1,20170802101200,-21600,-21600,-21600
-21600,1,20170802100730,-21600,-21600,-21600
-21600,1,20170802100230,-21600,-21600,-21600
-21600,1,20170802095800,-21600,-21600,-21600
-21600,1,20170802095300,-21600,-21600,-21600
-21600,1,20170802094800,-21600,-21600,-21600
-21600,1,20170802094330,-21600,-21600,-21600
-21600,2,20170802094200,-21600,-21600,-21600
 21650,1,20170802093830, 21650, 21650, 21650
 21650,1,20170802093400, 21650, 21650, 21650
-21600,2,20170802092400, 21650, 21650,-21600
-21400,561,20170802091230,-21500,-21500,-21400
-21550,1,20170802090030,-21550,-21550,-21550
+21650,12,20170801153030,+21650,+21650,+21650
+21650,2,20170801151600,+21650,+21650,+21650
 21550,2,20170801151500, 21550, 21550, 21550
-21500,39,20170801151300,-21500,-21500,-21500
 21550,23,20170801145330, 21550, 21550, 21550
+21600,7,20170801135930,+21600,+21600,+21600
+21600,20,20170801135530,+21600,+21600,+21600
+21650,1,20170801135500,+21650,+21650,+21650
+21600,4,20170801134500,+21600,+21600,+21600
+21650,13,20170801134430,+21650,+21650,+21650
+21650,1,20170801125330,+21650,+21650,+21650
+21650,5,20170801120630,+21650,+21650,+21650
+21650,23,20170801111630,+21650,+21650,+21650
+21650,1,20170801102600,+21650,+21650,+21650
-21500,501,20170801102130, 21550, 21550,-21500
+21700,1,20170801101500,+21700,+21700,+21700
+21700,25,20170801095730,+21700,+21700,+21700
+21750,1,20170801095430,+21750,+21750,+21750
+21750,4,20170801095400,+21750,+21750,+21750
+21750,1,20170801095330,+21750,+21750,+21750
+21700,3,20170801094900,+21700,+21700,+21700
+21700,2,20170801093530,+21700,+21700,+21700
 21550,3,20170801091130, 21550, 21550, 21550
 21550,1,20170801090430, 21550, 21550, 21550
-21500,38,20170801090030,-21500,-21500,-21500
-21550,48,20170731153500,-21550,-21550,-21550
-21550,66,20170731153030,-21550,-21550,-21550
-21550,1,20170731145900,-21550,-21550,-21550
-21500,4,20170731141600,-21500,-21500,-21500
-21500,22,20170731135630,-21500,-21500,-21500
-21450,75,20170731135130,-21550,-21550,-21450
-21500,15,20170731130600,-21500,-21500,-21500
 21650,4,20170731112230, 21650, 21650, 21650
 21650,1,20170731103530, 21650, 21650, 21650
 21650,5,20170731102800, 21650, 21650, 21650
+21800,1,20170731095630,+21800,+21800,+21800
+21800,1,20170731095600,+21800,+21800,+21800
+21950,61,20170731094130, 21650,+21950, 21650
 21650,21,20170731090900, 21650, 21650, 21650
 21650,80,20170731090200, 21650, 21650, 21650
 21650,1,20170731090030, 21650, 21650, 21650
+21650,20,20170728153500,+21650,+21650,+21650
+21650,5,20170728151930,+21500,+21650,+21500
+21500,10,20170728145130,+21550,+21550,+21500
+21500,7,20170728144530,+21500,+21500,+21500
+21500,6,20170728144300,+21500,+21500,+21500
+21500,24,20170728135830,+21500,+21500,+21500
+21500,50,20170728131530,+21500,+21500,+21500
+21700,1,20170728125900,+21700,+21700,+21700
+21500,42,20170728115430,+21500,+21500,+21500
+21700,1,20170728115300,+21700,+21700,+21700
 21450,30,20170728115200,+21600,+21600, 21450
